home_loc_cd,trv_idx,age_cd,loc_type,home_loc_nm,sex_cd,yw,id_cnt,date
27,0.11982001454031006,10,sido,대구광역시,1,202208,50893,2022-02-19T00:00:00+09:00
27,0.18084209227225045,50,sido,대구광역시,1,202208,97234,2022-02-19T00:00:00+09:00
27,0.18411792246235634,30,sido,대구광역시,1,202208,66213,2022-02-19T00:00:00+09:00
27,0.19116743900396405,40,sido,대구광역시,1,202208,89555,2022-02-19T00:00:00+09:00
27,0.13324667301603646,60,sido,대구광역시,1,202208,77698,2022-02-19T00:00:00+09:00
27,0.1758403599346162,20,sido,대구광역시,1,202208,61789,2022-02-19T00:00:00+09:00
30,0.1489991742831924,60,sido,대전광역시,1,202208,35121,2022-02-19T00:00:00+09:00
30,0.10839823195116817,0,sido,대전광역시,1,202208,4751,2022-02-19T00:00:00+09:00
30,0.06886539199035775,70,sido,대전광역시,1,202208,18253,2022-02-19T00:00:00+09:00
30,0.2141997264021888,30,sido,대전광역시,1,202208,36550,2022-02-19T00:00:00+09:00
30,0.21305571187394484,20,sido,대전광역시,1,202208,35540,2022-02-19T00:00:00+09:00
30,0.12797227864738916,10,sido,대전광역시,1,202208,25107,2022-02-19T00:00:00+09:00
30,0.2155733216515168,40,sido,대전광역시,1,202208,45655,2022-02-19T00:00:00+09:00
30,0.2142727725687367,50,sido,대전광역시,1,202208,44154,2022-02-19T00:00:00+09:00
26,0.09747006566241792,10,sido,부산광역시,1,202208,51780,2022-02-19T00:00:00+09:00
26,0.1410417993061601,30,sido,부산광역시,1,202208,76963,2022-02-19T00:00:00+09:00
26,0.1301886512841032,20,sido,부산광역시,1,202208,67479,2022-02-19T00:00:00+09:00
26,0.04738150507894174,70,sido,부산광역시,1,202208,60741,2022-02-19T00:00:00+09:00
26,0.10589354177192617,60,sido,부산광역시,1,202208,100941,2022-02-19T00:00:00+09:00
26,0.13933801247336214,50,sido,부산광역시,1,202208,102298,2022-02-19T00:00:00+09:00
26,0.09237439909510793,0,sido,부산광역시,1,202208,10609,2022-02-19T00:00:00+09:00
26,0.14734549250675044,40,sido,부산광역시,1,202208,99623,2022-02-19T00:00:00+09:00
11,0.14747038842210958,50,sido,서울특별시,1,202208,327659,2022-02-19T00:00:00+09:00
11,0.1332905315782441,30,sido,서울특별시,1,202208,306841,2022-02-19T00:00:00+09:00
11,0.0941989979710985,0,sido,서울특별시,1,202208,24151,2022-02-19T00:00:00+09:00
11,0.09924561203988021,10,sido,서울특별시,1,202208,158274,2022-02-19T00:00:00+09:00
11,0.12743572355346147,20,sido,서울특별시,1,202208,255109,2022-02-19T00:00:00+09:00
11,0.11028636297055808,60,sido,서울특별시,1,202208,273080,2022-02-19T00:00:00+09:00
11,0.15327751331662112,40,sido,서울특별시,1,202208,335483,2022-02-19T00:00:00+09:00
11,0.052267689384609975,70,sido,서울특별시,1,202208,170526,2022-02-19T00:00:00+09:00
31,0.12871345200739023,30,sido,울산광역시,1,202208,34099,2022-02-19T00:00:00+09:00
31,0.1492294013040901,20,sido,울산광역시,1,202208,26992,2022-02-19T00:00:00+09:00
31,0.09217369244429412,10,sido,울산광역시,1,202208,23651,2022-02-19T00:00:00+09:00
31,0.0687175389532561,0,sido,울산광역시,1,202208,5006,2022-02-19T00:00:00+09:00
31,0.14076531828657712,50,sido,울산광역시,1,202208,50332,2022-02-19T00:00:00+09:00
31,0.042683758352652396,70,sido,울산광역시,1,202208,14666,2022-02-19T00:00:00+09:00
31,0.09705273480061015,60,sido,울산광역시,1,202208,36712,2022-02-19T00:00:00+09:00
31,0.1330208926459638,40,sido,울산광역시,1,202208,45662,2022-02-19T00:00:00+09:00
28,0.14793366675440905,50,sido,인천광역시,1,202208,102573,2022-02-19T00:00:00+09:00
28,0.13403165033911077,20,sido,인천광역시,1,202208,66350,2022-02-19T00:00:00+09:00
28,0.15584365917087348,40,sido,인천광역시,1,202208,104592,2022-02-19T00:00:00+09:00
28,0.1375600024936101,30,sido,인천광역시,1,202208,80205,2022-02-19T00:00:00+09:00
28,0.044521175024196294,70,sido,인천광역시,1,202208,38229,2022-02-19T00:00:00+09:00
28,0.09258738637428544,10,sido,인천광역시,1,202208,53355,2022-02-19T00:00:00+09:00
28,0.1054752898865257,60,sido,인천광역시,1,202208,80635,2022-02-19T00:00:00+09:00
28,0.08680957898802627,0,sido,인천광역시,1,202208,10356,2022-02-19T00:00:00+09:00
36,0.2637716641968945,40,sido,세종특별자치시,1,202208,15521,2022-02-19T00:00:00+09:00
36,0.2612477002843285,30,sido,세종특별자치시,1,202208,11958,2022-02-19T00:00:00+09:00
36,0.14887573964497042,10,sido,세종특별자치시,1,202208,8450,2022-02-19T00:00:00+09:00
36,0.12086457873842082,0,sido,세종특별자치시,1,202208,2267,2022-02-19T00:00:00+09:00
36,0.25436504150367334,50,sido,세종특별자치시,1,202208,10481,2022-02-19T00:00:00+09:00
36,0.09627329192546584,70,sido,세종특별자치시,1,202208,2898,2022-02-19T00:00:00+09:00
36,0.18358790056903265,60,sido,세종특별자치시,1,202208,6678,2022-02-19T00:00:00+09:00
36,0.22952394018383865,20,sido,세종특별자치시,1,202208,7289,2022-02-19T00:00:00+09:00
50,0.04988558352402746,0,sido,제주특별자치도,1,202208,2185,2022-02-19T00:00:00+09:00
50,0.10333863275039745,50,sido,제주특별자치도,1,202208,22644,2022-02-19T00:00:00+09:00
50,0.09133399739483565,10,sido,제주특별자치도,1,202208,13051,2022-02-19T00:00:00+09:00
50,0.15220922677063028,20,sido,제주특별자치도,1,202208,12312,2022-02-19T00:00:00+09:00
50,0.09775773359588388,30,sido,제주특별자치도,1,202208,15743,2022-02-19T00:00:00+09:00
50,0.08763284450513567,60,sido,제주특별자치도,1,202208,16843,2022-02-19T00:00:00+09:00
50,0.0420221843003413,70,sido,제주특별자치도,1,202208,9376,2022-02-19T00:00:00+09:00
50,0.09704359445465174,40,sido,제주특별자치도,1,202208,23948,2022-02-19T00:00:00+09:00
42,0.17480009283287973,40,sido,강원도,2,202208,47397,2022-02-19T00:00:00+09:00
42,0.06282808398950131,70,sido,강원도,2,202208,30480,2022-02-19T00:00:00+09:00
42,0.2667140263635646,20,sido,강원도,2,202208,25338,2022-02-19T00:00:00+09:00
42,0.11608421378536321,60,sido,강원도,2,202208,51678,2022-02-19T00:00:00+09:00
42,0.1618543046357616,50,sido,강원도,2,202208,49075,2022-02-19T00:00:00+09:00
42,0.1278182742837769,0,sido,강원도,2,202208,5899,2022-02-19T00:00:00+09:00
42,0.19543393275996873,30,sido,강원도,2,202208,31975,2022-02-19T00:00:00+09:00
42,0.1753970135103105,10,sido,강원도,2,202208,25314,2022-02-19T00:00:00+09:00
41,0.1004797253337305,10,sido,경기도,2,202208,255146,2022-02-19T00:00:00+09:00
41,0.09987565102993386,0,sido,경기도,2,202208,55489,2022-02-19T00:00:00+09:00
41,0.11786199527760556,30,sido,경기도,2,202208,379045,2022-02-19T00:00:00+09:00
41,0.12937695849307634,20,sido,경기도,2,202208,285615,2022-02-19T00:00:00+09:00
41,0.11479357347684331,40,sido,경기도,2,202208,509140,2022-02-19T00:00:00+09:00
41,0.07742112653726814,60,sido,경기도,2,202208,353224,2022-02-19T00:00:00+09:00
41,0.0387044575358398,70,sido,경기도,2,202208,197755,2022-02-19T00:00:00+09:00
41,0.10407420840339829,50,sido,경기도,2,202208,454935,2022-02-19T00:00:00+09:00
48,0.046692267411415606,70,sido,경상남도,2,202208,57290,2022-02-19T00:00:00+09:00
48,0.18455698799712753,20,sido,경상남도,2,202208,58486,2022-02-19T00:00:00+09:00
48,0.08208249449880613,60,sido,경상남도,2,202208,106795,2022-02-19T00:00:00+09:00
48,0.12788616875854356,30,sido,경상남도,2,202208,80470,2022-02-19T00:00:00+09:00
48,0.08758823932561167,0,sido,경상남도,2,202208,14591,2022-02-19T00:00:00+09:00
48,0.11924820783040255,10,sido,경상남도,2,202208,65284,2022-02-19T00:00:00+09:00
48,0.11934455474983069,40,sido,경상남도,2,202208,121078,2022-02-19T00:00:00+09:00
48,0.11710781883639851,50,sido,경상남도,2,202208,123049,2022-02-19T00:00:00+09:00
47,0.1560969895747921,10,sido,경상북도,2,202208,42685,2022-02-19T00:00:00+09:00
47,0.1443847928534721,50,sido,경상북도,2,202208,91457,2022-02-19T00:00:00+09:00
47,0.09856614863962239,60,sido,경상북도,2,202208,89828,2022-02-19T00:00:00+09:00
47,0.11891515994436717,0,sido,경상북도,2,202208,10066,2022-02-19T00:00:00+09:00
47,0.16994528746215273,30,sido,경상북도,2,202208,56477,2022-02-19T00:00:00+09:00
47,0.23464559363966084,20,sido,경상북도,2,202208,41633,2022-02-19T00:00:00+09:00
47,0.15199356488540453,40,sido,경상북도,2,202208,83293,2022-02-19T00:00:00+09:00
47,0.05404826780848579,70,sido,경상북도,2,202208,51380,2022-02-19T00:00:00+09:00
46,0.13380696975653592,10,sido,전라남도,2,202208,35611,2022-02-19T00:00:00+09:00
46,0.08525065785034748,60,sido,전라남도,2,202208,59284,2022-02-19T00:00:00+09:00
46,0.1366551980497588,40,sido,전라남도,2,202208,57839,2022-02-19T00:00:00+09:00
46,0.21680049413218036,20,sido,전라남도,2,202208,30761,2022-02-19T00:00:00+09:00
46,0.1307842951451404,50,sido,전라남도,2,202208,63318,2022-02-19T00:00:00+09:00
46,0.14118220534660578,30,sido,전라남도,2,202208,38978,2022-02-19T00:00:00+09:00
46,0.08543186632148742,0,sido,전라남도,2,202208,8498,2022-02-19T00:00:00+09:00
46,0.04659070023892667,70,sido,전라남도,2,202208,43528,2022-02-19T00:00:00+09:00
45,0.20618382898374807,20,sido,전라북도,2,202208,29658,2022-02-19T00:00:00+09:00
45,0.13165760869565218,10,sido,전라북도,2,202208,29440,2022-02-19T00:00:00+09:00
45,0.13392616025616297,50,sido,전라북도,2,202208,51842,2022-02-19T00:00:00+09:00
45,0.1526479750778816,30,sido,전라북도,2,202208,35631,2022-02-19T00:00:00+09:00
45,0.10512298292339026,0,sido,전라북도,2,202208,6383,2022-02-19T00:00:00+09:00
45,0.05122341641893437,70,sido,전라북도,2,202208,34984,2022-02-19T00:00:00+09:00
45,0.13587489624990567,40,sido,전라북도,2,202208,53012,2022-02-19T00:00:00+09:00
45,0.09308605694769866,60,sido,전라북도,2,202208,50362,2022-02-19T00:00:00+09:00
44,0.2154043851899446,20,sido,충청남도,2,202208,37353,2022-02-19T00:00:00+09:00
44,0.16803027773139645,30,sido,충청남도,2,202208,53901,2022-02-19T00:00:00+09:00
44,0.1302718903874973,0,sido,충청남도,2,202208,9342,2022-02-19T00:00:00+09:00
44,0.14585677749360615,10,sido,충청남도,2,202208,39100,2022-02-19T00:00:00+09:00
44,0.15151039735288244,40,sido,충청남도,2,202208,70114,2022-02-19T00:00:00+09:00
44,0.10644546894747148,60,sido,충청남도,2,202208,56179,2022-02-19T00:00:00+09:00
44,0.06190274585702189,70,sido,충청남도,2,202208,33068,2022-02-19T00:00:00+09:00
44,0.1414201468674176,50,sido,충청남도,2,202208,62233,2022-02-19T00:00:00+09:00
43,0.14626671263839405,50,sido,충청북도,2,202208,52206,2022-02-19T00:00:00+09:00
43,0.05800248138957816,70,sido,충청북도,2,202208,25792,2022-02-19T00:00:00+09:00
43,0.15443342117501163,40,sido,충청북도,2,202208,51608,2022-02-19T00:00:00+09:00
43,0.23451961934558727,20,sido,충청북도,2,202208,30684,2022-02-19T00:00:00+09:00
43,0.10941851282264434,60,sido,충청북도,2,202208,48118,2022-02-19T00:00:00+09:00
43,0.16985964820574476,30,sido,충청북도,2,202208,38261,2022-02-19T00:00:00+09:00
43,0.14627509188577892,10,sido,충청북도,2,202208,28296,2022-02-19T00:00:00+09:00
43,0.13228238519533927,0,sido,충청북도,2,202208,7295,2022-02-19T00:00:00+09:00
29,0.12185669220369535,10,sido,광주광역시,2,202208,33285,2022-02-19T00:00:00+09:00
29,0.04896523178807947,70,sido,광주광역시,2,202208,24160,2022-02-19T00:00:00+09:00
29,0.09747830802603037,0,sido,광주광역시,2,202208,7376,2022-02-19T00:00:00+09:00
29,0.12774227990857676,40,sido,광주광역시,2,202208,59941,2022-02-19T00:00:00+09:00
29,0.17683870060469695,20,sido,광주광역시,2,202208,42666,2022-02-19T00:00:00+09:00
29,0.12089732008431195,50,sido,광주광역시,2,202208,53136,2022-02-19T00:00:00+09:00
29,0.14046174781465506,30,sido,광주광역시,2,202208,43357,2022-02-19T00:00:00+09:00
29,0.08884982918255187,60,sido,광주광역시,2,202208,40394,2022-02-19T00:00:00+09:00
27,0.13780616140148155,40,sido,대구광역시,2,202208,96926,2022-02-19T00:00:00+09:00
27,0.12299227970538645,0,sido,대구광역시,2,202208,11269,2022-02-19T00:00:00+09:00
27,0.12591460963254805,50,sido,대구광역시,2,202208,99496,2022-02-19T00:00:00+09:00
27,0.08819809945922509,60,sido,대구광역시,2,202208,83029,2022-02-19T00:00:00+09:00
27,0.1306676987004522,10,sido,대구광역시,2,202208,49094,2022-02-19T00:00:00+09:00
27,0.19052156469408224,20,sido,대구광역시,2,202208,59820,2022-02-19T00:00:00+09:00
27,0.046689880674338616,70,sido,대구광역시,2,202208,47098,2022-02-19T00:00:00+09:00
27,0.15524027317558844,30,sido,대구광역시,2,202208,64281,2022-02-19T00:00:00+09:00
30,0.1468465045592705,40,sido,대전광역시,2,202208,47376,2022-02-19T00:00:00+09:00
30,0.1149805447470817,0,sido,대전광역시,2,202208,5140,2022-02-19T00:00:00+09:00
30,0.14058144165671047,10,sido,대전광역시,2,202208,25110,2022-02-19T00:00:00+09:00
30,0.10219982929985408,60,sido,대전광역시,2,202208,36321,2022-02-19T00:00:00+09:00
30,0.1404086555187049,50,sido,대전광역시,2,202208,43117,2022-02-19T00:00:00+09:00
30,0.05574245639459655,70,sido,대전광역시,2,202208,19321,2022-02-19T00:00:00+09:00
30,0.16377783584472896,30,sido,대전광역시,2,202208,34443,2022-02-19T00:00:00+09:00
30,0.2163147906535405,20,sido,대전광역시,2,202208,33724,2022-02-19T00:00:00+09:00
26,0.06926756483960153,60,sido,부산광역시,2,202208,113935,2022-02-19T00:00:00+09:00
26,0.10251878038002651,0,sido,부산광역시,2,202208,11315,2022-02-19T00:00:00+09:00
26,0.10920706122500409,30,sido,부산광역시,2,202208,79363,2022-02-19T00:00:00+09:00
26,0.09981776166231424,40,sido,부산광역시,2,202208,106454,2022-02-19T00:00:00+09:00
26,0.13392280124552025,20,sido,부산광역시,2,202208,68084,2022-02-19T00:00:00+09:00
26,0.10014037446371024,10,sido,부산광역시,2,202208,50579,2022-02-19T00:00:00+09:00
26,0.09542560092090958,50,sido,부산광역시,2,202208,109457,2022-02-19T00:00:00+09:00
26,0.03506152192091745,70,sido,부산광역시,2,202208,66968,2022-02-19T00:00:00+09:00
11,0.10903039922802574,40,sido,서울특별시,2,202208,364779,2022-02-19T00:00:00+09:00
11,0.1025112172528586,0,sido,서울특별시,2,202208,27636,2022-02-19T00:00:00+09:00
11,0.1367126759598589,20,sido,서울특별시,2,202208,291970,2022-02-19T00:00:00+09:00
11,0.11489211200267786,30,sido,서울특별시,2,202208,316671,2022-02-19T00:00:00+09:00
11,0.07453268399312085,60,sido,서울특별시,2,202208,311085,2022-02-19T00:00:00+09:00
11,0.10009537048003142,10,sido,서울특별시,2,202208,160427,2022-02-19T00:00:00+09:00
11,0.03675212308282822,70,sido,서울특별시,2,202208,187581,2022-02-19T00:00:00+09:00
11,0.09971169722714615,50,sido,서울특별시,2,202208,345817,2022-02-19T00:00:00+09:00
31,0.10403848822685849,40,sido,울산광역시,2,202208,43234,2022-02-19T00:00:00+09:00
31,0.03963585434173669,70,sido,울산광역시,2,202208,14280,2022-02-19T00:00:00+09:00
31,0.10048745141953758,30,sido,울산광역시,2,202208,30362,2022-02-19T00:00:00+09:00
31,0.06595025565473611,60,sido,울산광역시,2,202208,34617,2022-02-19T00:00:00+09:00
31,0.14514795074434847,20,sido,울산광역시,2,202208,21764,2022-02-19T00:00:00+09:00
31,0.078125,0,sido,울산광역시,2,202208,5184,2022-02-19T00:00:00+09:00
31,0.10653579123773042,50,sido,울산광역시,2,202208,45947,2022-02-19T00:00:00+09:00
31,0.09844536304816678,10,sido,울산광역시,2,202208,22256,2022-02-19T00:00:00+09:00
28,0.09045962277971067,0,sido,인천광역시,2,202208,10922,2022-02-19T00:00:00+09:00
28,0.033000839004381465,70,sido,인천광역시,2,202208,42908,2022-02-19T00:00:00+09:00
28,0.12385128816947731,20,sido,인천광역시,2,202208,62026,2022-02-19T00:00:00+09:00
28,0.09527885307448401,10,sido,인천광역시,2,202208,51407,2022-02-19T00:00:00+09:00
28,0.1043452518856025,30,sido,인천광역시,2,202208,77694,2022-02-19T00:00:00+09:00
28,0.06472873936353352,60,sido,인천광역시,2,202208,81324,2022-02-19T00:00:00+09:00
28,0.09323020873771912,50,sido,인천광역시,2,202208,100461,2022-02-19T00:00:00+09:00
28,0.10175530827419026,40,sido,인천광역시,2,202208,102717,2022-02-19T00:00:00+09:00
36,0.18323326662219258,50,sido,세종특별자치시,2,202208,8994,2022-02-19T00:00:00+09:00
36,0.14156378600823044,0,sido,세종특별자치시,2,202208,2430,2022-02-19T00:00:00+09:00
36,0.13060606060606061,60,sido,세종특별자치시,2,202208,6600,2022-02-19T00:00:00+09:00
36,0.25092707045735474,20,sido,세종특별자치시,2,202208,6472,2022-02-19T00:00:00+09:00
36,0.16327231121281466,10,sido,세종특별자치시,2,202208,8740,2022-02-19T00:00:00+09:00
36,0.2109646079111728,30,sido,세종특별자치시,2,202208,12969,2022-02-19T00:00:00+09:00
36,0.07841752031084423,70,sido,세종특별자치시,2,202208,2831,2022-02-19T00:00:00+09:00
36,0.1857384972694746,40,sido,세종특별자치시,2,202208,15931,2022-02-19T00:00:00+09:00
50,0.09272498808440574,40,sido,제주특별자치도,2,202208,23079,2022-02-19T00:00:00+09:00
50,0.08469574926230163,10,sido,제주특별자치도,2,202208,12539,2022-02-19T00:00:00+09:00
50,0.07294814814814815,60,sido,제주특별자치도,2,202208,16875,2022-02-19T00:00:00+09:00
50,0.1574550670829466,20,sido,제주특별자치도,2,202208,11851,2022-02-19T00:00:00+09:00
50,0.05280259951259139,0,sido,제주특별자치도,2,202208,2462,2022-02-19T00:00:00+09:00
50,0.09232092270335897,50,sido,제주특별자치도,2,202208,19768,2022-02-19T00:00:00+09:00
50,0.036930561698363555,70,sido,제주특별자치도,2,202208,9044,2022-02-19T00:00:00+09:00
50,0.09252604008040446,30,sido,제주특별자치도,2,202208,16417,2022-02-19T00:00:00+09:00
11,0.11630506049949335,40,sido,서울특별시,1,202211,335540,2022-03-12T00:00:00+09:00
11,0.10711048724064931,30,sido,서울특별시,1,202211,305619,2022-03-12T00:00:00+09:00
11,0.129585564751704,50,sido,서울특별시,1,202211,328640,2022-03-12T00:00:00+09:00
11,0.10912030765196871,60,sido,서울특별시,1,202211,274596,2022-03-12T00:00:00+09:00
11,0.03163056804250102,0,sido,서울특별시,1,202211,24470,2022-03-12T00:00:00+09:00
11,0.08480666784612058,20,sido,서울특별시,1,202211,254355,2022-03-12T00:00:00+09:00
11,0.03224721620207757,10,sido,서울특별시,1,202211,160572,2022-03-12T00:00:00+09:00
11,0.05336982353385512,70,sido,서울특별시,1,202211,172101,2022-03-12T00:00:00+09:00
26,0.03932775011317338,10,sido,부산광역시,1,202211,53016,2022-03-12T00:00:00+09:00
26,0.02965235173824131,0,sido,부산광역시,1,202211,10758,2022-03-12T00:00:00+09:00
26,0.11831591579578979,40,sido,부산광역시,1,202211,99995,2022-03-12T00:00:00+09:00
26,0.09471962007905367,20,sido,부산광역시,1,202211,69067,2022-03-12T00:00:00+09:00
26,0.1227255848496101,50,sido,부산광역시,1,202211,102334,2022-03-12T00:00:00+09:00
26,0.04196237743298582,70,sido,부산광역시,1,202211,61293,2022-03-12T00:00:00+09:00
26,0.12136707539786068,30,sido,부산광역시,1,202211,76660,2022-03-12T00:00:00+09:00
26,0.09529505976331946,60,sido,부산광역시,1,202211,101149,2022-03-12T00:00:00+09:00
27,0.04513663140059499,10,sido,대구광역시,1,202211,50757,2022-03-12T00:00:00+09:00
27,0.12234616768621806,60,sido,대구광역시,1,202211,77812,2022-03-12T00:00:00+09:00
27,0.12064844474073592,20,sido,대구광역시,1,202211,61501,2022-03-12T00:00:00+09:00
27,0.16078705800024698,50,sido,대구광역시,1,202211,97172,2022-03-12T00:00:00+09:00
27,0.05366299079862331,70,sido,대구광역시,1,202211,42711,2022-03-12T00:00:00+09:00
27,0.15082056975983696,30,sido,대구광역시,1,202211,65747,2022-03-12T00:00:00+09:00
27,0.04409317803660566,0,sido,대구광역시,1,202211,10818,2022-03-12T00:00:00+09:00
27,0.15172259257184473,40,sido,대구광역시,1,202211,89255,2022-03-12T00:00:00+09:00
28,0.1027511667894866,60,sido,인천광역시,1,202211,81420,2022-03-12T00:00:00+09:00
28,0.10315506140364293,20,sido,인천광역시,1,202211,65387,2022-03-12T00:00:00+09:00
28,0.032860272406895895,0,sido,인천광역시,1,202211,10499,2022-03-12T00:00:00+09:00
28,0.039625197561526306,10,sido,인천광역시,1,202211,53148,2022-03-12T00:00:00+09:00
28,0.1204189136772563,30,sido,인천광역시,1,202211,79921,2022-03-12T00:00:00+09:00
28,0.13059359859611644,40,sido,인천광역시,1,202211,104852,2022-03-12T00:00:00+09:00
28,0.13319928898213712,50,sido,인천광역시,1,202211,102951,2022-03-12T00:00:00+09:00
28,0.043854927591951816,70,sido,인천광역시,1,202211,39015,2022-03-12T00:00:00+09:00
29,0.0588443187842375,70,sido,광주광역시,1,202211,22636,2022-03-12T00:00:00+09:00
29,0.040562074460379544,0,sido,광주광역시,1,202211,6903,2022-03-12T00:00:00+09:00
29,0.15944139412747674,30,sido,광주광역시,1,202211,41890,2022-03-12T00:00:00+09:00
29,0.046826375433033876,10,sido,광주광역시,1,202211,34062,2022-03-12T00:00:00+09:00
29,0.1710082860068895,50,sido,광주광역시,1,202211,53705,2022-03-12T00:00:00+09:00
29,0.131554452373565,60,sido,광주광역시,1,202211,38676,2022-03-12T00:00:00+09:00
29,0.16006896919494462,40,sido,광주광역시,1,202211,56257,2022-03-12T00:00:00+09:00
29,0.12973394786256004,20,sido,광주광역시,1,202211,41007,2022-03-12T00:00:00+09:00
30,0.15940220853684434,20,sido,대전광역시,1,202211,37672,2022-03-12T00:00:00+09:00
30,0.06419753086419754,10,sido,대전광역시,1,202211,27135,2022-03-12T00:00:00+09:00
30,0.19046004295241326,50,sido,대전광역시,1,202211,44235,2022-03-12T00:00:00+09:00
30,0.1827400074302323,40,sido,대전광역시,1,202211,45759,2022-03-12T00:00:00+09:00
30,0.06379291671179466,70,sido,대전광역시,1,202211,18466,2022-03-12T00:00:00+09:00
30,0.1376598393119837,60,sido,대전광역시,1,202211,35348,2022-03-12T00:00:00+09:00
30,0.04427028171997458,0,sido,대전광역시,1,202211,4721,2022-03-12T00:00:00+09:00
30,0.18407590759075906,30,sido,대전광역시,1,202211,36360,2022-03-12T00:00:00+09:00
31,0.10626832084801469,30,sido,울산광역시,1,202211,33773,2022-03-12T00:00:00+09:00
31,0.03935044808301327,70,sido,울산광역시,1,202211,14841,2022-03-12T00:00:00+09:00
31,0.02795400475812847,0,sido,울산광역시,1,202211,5044,2022-03-12T00:00:00+09:00
31,0.10214592274678111,40,sido,울산광역시,1,202211,45435,2022-03-12T00:00:00+09:00
31,0.030430220356768102,10,sido,울산광역시,1,202211,22872,2022-03-12T00:00:00+09:00
31,0.08764542338111048,60,sido,울산광역시,1,202211,37047,2022-03-12T00:00:00+09:00
31,0.11100487999203267,50,sido,울산광역시,1,202211,50205,2022-03-12T00:00:00+09:00
31,0.10398195675843833,20,sido,울산광역시,1,202211,25716,2022-03-12T00:00:00+09:00
36,0.17049666419570053,60,sido,세종특별자치시,1,202211,6745,2022-03-12T00:00:00+09:00
36,0.09202453987730061,70,sido,세종특별자치시,1,202211,2934,2022-03-12T00:00:00+09:00
36,0.2129122628294919,40,sido,세종특별자치시,1,202211,15706,2022-03-12T00:00:00+09:00
36,0.06442199775533108,10,sido,세종특별자치시,1,202211,8910,2022-03-12T00:00:00+09:00
36,0.20893516963385958,30,sido,세종특별자치시,1,202211,11908,2022-03-12T00:00:00+09:00
36,0.17654639175257733,20,sido,세종특별자치시,1,202211,7760,2022-03-12T00:00:00+09:00
36,0.04302019315188762,0,sido,세종특별자치시,1,202211,2278,2022-03-12T00:00:00+09:00
36,0.2187292869993372,50,sido,세종특별자치시,1,202211,10561,2022-03-12T00:00:00+09:00
41,0.11337628245733902,60,sido,경기도,1,202211,361513,2022-03-12T00:00:00+09:00
41,0.05153471389765641,70,sido,경기도,1,202211,181858,2022-03-12T00:00:00+09:00
41,0.14009860726819925,50,sido,경기도,1,202211,495501,2022-03-12T00:00:00+09:00
41,0.036901952370735895,0,sido,경기도,1,202211,51271,2022-03-12T00:00:00+09:00
41,0.1301617247092808,40,sido,경기도,1,202211,526883,2022-03-12T00:00:00+09:00
41,0.09672541185650729,20,sido,경기도,1,202211,330637,2022-03-12T00:00:00+09:00
41,0.03488372093023256,10,sido,경기도,1,202211,257742,2022-03-12T00:00:00+09:00
41,0.11838636317897322,30,sido,경기도,1,202211,397512,2022-03-12T00:00:00+09:00
42,0.05075867052023121,0,sido,강원도,1,202211,5536,2022-03-12T00:00:00+09:00
42,0.20241531664212076,30,sido,강원도,1,202211,33950,2022-03-12T00:00:00+09:00
42,0.13824926569242485,60,sido,강원도,1,202211,55154,2022-03-12T00:00:00+09:00
42,0.07606001741576797,10,sido,강원도,1,202211,29858,2022-03-12T00:00:00+09:00
42,0.16075246540150825,20,sido,강원도,1,202211,60335,2022-03-12T00:00:00+09:00
42,0.173202843236808,50,sido,강원도,1,202211,57118,2022-03-12T00:00:00+09:00
42,0.07027494380079544,70,sido,강원도,1,202211,28915,2022-03-12T00:00:00+09:00
42,0.17955900596262356,40,sido,강원도,1,202211,49978,2022-03-12T00:00:00+09:00
43,0.06966192885248534,70,sido,충청북도,1,202211,24906,2022-03-12T00:00:00+09:00
43,0.13799886514091167,60,sido,충청북도,1,202211,52870,2022-03-12T00:00:00+09:00
43,0.17567317906794144,20,sido,충청북도,1,202211,43302,2022-03-12T00:00:00+09:00
43,0.17165572070515037,30,sido,충청북도,1,202211,43395,2022-03-12T00:00:00+09:00
43,0.16321100283364434,40,sido,충청북도,1,202211,57876,2022-03-12T00:00:00+09:00
43,0.04291970802919708,0,sido,충청북도,1,202211,6850,2022-03-12T00:00:00+09:00
43,0.06511882175129434,10,sido,충청북도,1,202211,31097,2022-03-12T00:00:00+09:00
43,0.1723068065506653,50,sido,충청북도,1,202211,62528,2022-03-12T00:00:00+09:00
44,0.050237846617937114,0,sido,충청남도,1,202211,8619,2022-03-12T00:00:00+09:00
44,0.1660628725020451,20,sido,충청남도,1,202211,51342,2022-03-12T00:00:00+09:00
44,0.13446022591107348,60,sido,충청남도,1,202211,62591,2022-03-12T00:00:00+09:00
44,0.16458628072064402,50,sido,충청남도,1,202211,79873,2022-03-12T00:00:00+09:00
44,0.0723305173288755,70,sido,충청남도,1,202211,33499,2022-03-12T00:00:00+09:00
44,0.16258674476348126,30,sido,충청남도,1,202211,62828,2022-03-12T00:00:00+09:00
44,0.15230311154343468,40,sido,충청남도,1,202211,84299,2022-03-12T00:00:00+09:00
44,0.06535115637598132,10,sido,충청남도,1,202211,42417,2022-03-12T00:00:00+09:00
45,0.039029535864978905,0,sido,전라북도,1,202211,5688,2022-03-12T00:00:00+09:00
45,0.15184243964421856,40,sido,전라북도,1,202211,55090,2022-03-12T00:00:00+09:00
45,0.1569378261856138,30,sido,전라북도,1,202211,35256,2022-03-12T00:00:00+09:00
45,0.055443223443223444,70,sido,전라북도,1,202211,34125,2022-03-12T00:00:00+09:00
